form,root
durcheinandergegessen,durcheinanderessen
isst durcheinander,durcheinanderessen
isst durcheinander,durcheinanderessen
aß durcheinander,durcheinanderessen
überträfe,übertreffen
übertriff,übertreffen
übertrefft,übertreffen
übertreffe,übertreffen
übertroffen,übertreffen
übertriffst,übertreffen
übertrifft,übertreffen
übertraf,übertreffen
verschlösse,verschließen
verschließ,verschließen
verschließt,verschließen
verschließe,verschließen
verschlossen,verschließen
verschließt,verschließen
verschließt,verschließen
verschloss,verschließen
sorgte vor,vorsorgen
sorg vor,vorsorgen
sorgt vor,vorsorgen
sorge vor,vorsorgen
vorgesorgt,vorsorgen
sorgst vor,vorsorgen
sorgt vor,vorsorgen
sorgte vor,vorsorgen
schmauchte,schmauchen
schmauch,schmauchen
schmaucht,schmauchen
schmauche,schmauchen
geschmaucht,schmauchen
schmauchst,schmauchen
schmaucht,schmauchen
schmauchte,schmauchen
tingelte,tingeln
tingle,tingeln
tingelt,tingeln
tingel,tingeln
getingelt,tingeln
tingelst,tingeln
tingelt,tingeln
tingelte,tingeln
atmete ein,einatmen
atme ein,einatmen
atmet ein,einatmen
atme ein,einatmen
eingeatmet,einatmen
atmest ein,einatmen
atmet ein,einatmen
atmete ein,einatmen
graste,grasen
gras,grasen
grast,grasen
grase,grasen
gegrast,grasen
grast,grasen
grast,grasen
graste,grasen
weinte,weinen
weine,weinen
weint,weinen
weine,weinen
geweint,weinen
weinst,weinen
weint,weinen
weinte,weinen
verwackelte,verwackeln
verwackle,verwackeln
verwackelt,verwackeln
verwackele,verwackeln
verwackelt,verwackeln
verwackelst,verwackeln
verwackelt,verwackeln
verwackelte,verwackeln
lederte,ledern
ledere,ledern
ledert,ledern
ledere,ledern
geledert,ledern
lederst,ledern
ledert,ledern
lederte,ledern
zermatschte,zermatschen
zermatsch,zermatschen
zermatscht,zermatschen
zermatsche,zermatschen
zermatscht,zermatschen
zermatschst,zermatschen
zermatscht,zermatschen
zermatschte,zermatschen
kenterte,kentern
kentere,kentern
kentert,kentern
kentere,kentern
gekentert,kentern
kenterst,kentern
kentert,kentern
kenterte,kentern
fadisierte,fadisieren
fadisier,fadisieren
fadisiert,fadisieren
fadisiere,fadisieren
fadisiert,fadisieren
fadisierst,fadisieren
fadisiert,fadisieren
fadisierte,fadisieren
verschmachtete,verschmachten
verschmacht,verschmachten
verschmachtet,verschmachten
verschmachte,verschmachten
verschmachtet,verschmachten
verschmachtest,verschmachten
verschmachtet,verschmachten
verschmachtete,verschmachten
cuttete,cutten
cutte,cutten
cuttet,cutten
cutte,cutten
gecuttet,cutten
cuttest,cutten
cuttet,cutten
cuttete,cutten
risse aus,ausreißen
reiß aus,ausreißen
reißt aus,ausreißen
reiße aus,ausreißen
ausgerissen,ausreißen
reißt aus,ausreißen
reißt aus,ausreißen
riss aus,ausreißen
führte aus,ausführen
führe aus,ausführen
führt aus,ausführen
führe aus,ausführen
ausgeführt,ausführen
führst aus,ausführen
führt aus,ausführen
führte aus,ausführen
tutete,tuten
tut,tuten
tutet,tuten
tute,tuten
getutet,tuten
tutest,tuten
tutet,tuten
tutete,tuten
entknochte,entknochen
entknoch,entknochen
entknocht,entknochen
entknoche,entknochen
entknocht,entknochen
entknochst,entknochen
entknocht,entknochen
entknochte,entknochen
besprenkelte,besprenkeln
besprenkel,besprenkeln
besprenkelt,besprenkeln
besprenkele,besprenkeln
besprenkelt,besprenkeln
besprenkelst,besprenkeln
besprenkelt,besprenkeln
besprenkelte,besprenkeln
verfickte,verficken
verficke,verficken
verfickt,verficken
verficke,verficken
verfickt,verficken
verfickst,verficken
verfickt,verficken
verfickte,verficken
entgaste,entgasen
entgas,entgasen
entgast,entgasen
entgase,entgasen
entgast,entgasen
entgast,entgasen
entgast,entgasen
entgaste,entgasen
hänselte,hänseln
hänsle,hänseln
hänselt,hänseln
hänsle,hänseln
gehänselt,hänseln
hänselst,hänseln
hänselt,hänseln
hänselte,hänseln
innovierte,innovieren
innovier,innovieren
innoviert,innovieren
innoviere,innovieren
innoviert,innovieren
innovierst,innovieren
innoviert,innovieren
innovierte,innovieren
ginge verloren,verlorengehen
geh verloren,verlorengehen
geht verloren,verlorengehen
gehe verloren,verlorengehen
verlorengegangen,verlorengehen
gehst verloren,verlorengehen
geht verloren,verlorengehen
ging verloren,verlorengehen
polierte,polieren
poliere,polieren
poliert,polieren
poliere,polieren
poliert,polieren
polierst,polieren
poliert,polieren
polierte,polieren
hechelte,hecheln
hechele,hecheln
hechelt,hecheln
hechle,hecheln
gehechelt,hecheln
hechelst,hecheln
hechelt,hecheln
hechelte,hecheln
anastomosierte,anastomosieren
anastomosier,anastomosieren
anastomosiert,anastomosieren
anastomosiere,anastomosieren
anastomosiert,anastomosieren
anastomosierst,anastomosieren
anastomosiert,anastomosieren
anastomosierte,anastomosieren
erloste,erlosen
erlos,erlosen
erlost,erlosen
erlose,erlosen
erlost,erlosen
erlost,erlosen
erlost,erlosen
erloste,erlosen
dibbelte,dibbeln
dibble,dibbeln
dibbelt,dibbeln
dibble,dibbeln
gedibbelt,dibbeln
dibbelst,dibbeln
dibbelt,dibbeln
dibbelte,dibbeln
schriebe ein,einschreiben
schreib ein,einschreiben
schreibt ein,einschreiben
schreibe ein,einschreiben
eingeschrieben,einschreiben
schreibst ein,einschreiben
schreibt ein,einschreiben
schrieb ein,einschreiben
machte mit,mitmachen
mach mit,mitmachen
macht mit,mitmachen
mache mit,mitmachen
mitgemacht,mitmachen
machst mit,mitmachen
macht mit,mitmachen
machte mit,mitmachen
hintertriebe,hintertreiben
hintertreib,hintertreiben
hintertreibt,hintertreiben
hintertreibe,hintertreiben
hintertrieben,hintertreiben
hintertreibst,hintertreiben
hintertreibt,hintertreiben
hintertrieb,hintertreiben
besetzte,besetzen
besetze,besetzen
besetzt,besetzen
besetze,besetzen
besetzt,besetzen
besetzt,besetzen
besetzt,besetzen
besetzte,besetzen
kofferte aus,auskoffern
koffere aus,auskoffern
koffert aus,auskoffern
koffere aus,auskoffern
ausgekoffert,auskoffern
kofferst aus,auskoffern
koffert aus,auskoffern
kofferte aus,auskoffern
erstrahlte,erstrahlen
erstrahl,erstrahlen
erstrahlt,erstrahlen
erstrahle,erstrahlen
erstrahlt,erstrahlen
erstrahlst,erstrahlen
erstrahlt,erstrahlen
erstrahlte,erstrahlen
ginge abhin,abhingehen
geh abhin,abhingehen
geht abhin,abhingehen
gehe abhin,abhingehen
abhingegangen,abhingehen
gehst abhin,abhingehen
geht abhin,abhingehen
ging abhin,abhingehen
tuckerte,tuckern
tucker,tuckern
tuckert,tuckern
tucker,tuckern
getuckert,tuckern
tuckerst,tuckern
tuckert,tuckern
tuckerte,tuckern
blanchierte,blanchieren
blanchier,blanchieren
blanchiert,blanchieren
blanchiere,blanchieren
blanchiert,blanchieren
blanchierst,blanchieren
blanchiert,blanchieren
blanchierte,blanchieren
besiegelte,besiegeln
besiegele,besiegeln
besiegelt,besiegeln
besiegele,besiegeln
besiegelt,besiegeln
besiegelst,besiegeln
besiegelt,besiegeln
besiegelte,besiegeln
muckste,mucksen
mucks,mucksen
muckst,mucksen
muckse,mucksen
gemuckst,mucksen
muckst,mucksen
muckst,mucksen
muckste,mucksen
archaisierte,archaisieren
archaisier,archaisieren
archaisiert,archaisieren
archaisiere,archaisieren
archaisiert,archaisieren
archaisierst,archaisieren
archaisiert,archaisieren
archaisierte,archaisieren
setzte um,umsetzen
setze um,umsetzen
setzt um,umsetzen
setze um,umsetzen
umgesetzt,umsetzen
setzt um,umsetzen
setzt um,umsetzen
setzte um,umsetzen
dreiteilte,dreiteilen
dreiteil,dreiteilen
dreiteilt,dreiteilen
dreiteile,dreiteilen
dreigeteilt,dreiteilen
dreiteilst,dreiteilen
dreiteilt,dreiteilen
dreiteilte,dreiteilen
entkräftete,entkräften
entkräft,entkräften
entkräftet,entkräften
entkräfte,entkräften
entkräftet,entkräften
entkräftest,entkräften
entkräftet,entkräften
entkräftete,entkräften
bestellte nach,nachbestellen
bestell nach,nachbestellen
bestellt nach,nachbestellen
bestelle nach,nachbestellen
nachbestellt,nachbestellen
bestellst nach,nachbestellen
bestellt nach,nachbestellen
bestellte nach,nachbestellen
beförsterte,beförstern
beförster,beförstern
beförstert,beförstern
beförstere,beförstern
beförstert,beförstern
beförsterst,beförstern
beförstert,beförstern
beförsterte,beförstern
sortierte aus,aussortieren
sortiere aus,aussortieren
sortiert aus,aussortieren
sortiere aus,aussortieren
aussortiert,aussortieren
sortierst aus,aussortieren
sortiert aus,aussortieren
sortierte aus,aussortieren
bedeutete,bedeuten
bedeute,bedeuten
bedeutet,bedeuten
bedeute,bedeuten
bedeutet,bedeuten
bedeutest,bedeuten
bedeutet,bedeuten
bedeutete,bedeuten
liefe davon,davonlaufen
lauf davon,davonlaufen
lauft davon,davonlaufen
laufe davon,davonlaufen
davongelaufen,davonlaufen
läufst davon,davonlaufen
läuft davon,davonlaufen
lief davon,davonlaufen
geilte auf,aufgeilen
geile auf,aufgeilen
geilt auf,aufgeilen
geile auf,aufgeilen
aufgegeilt,aufgeilen
geilst auf,aufgeilen
geilt auf,aufgeilen
geilte auf,aufgeilen
huderte,hudern
hudere,hudern
hudert,hudern
hudere,hudern
gehudert,hudern
huderst,hudern
hudert,hudern
huderte,hudern
überwinterte,überwintern
überwintere,überwintern
überwintert,überwintern
überwintere,überwintern
überwintert,überwintern
überwinterst,überwintern
überwintert,überwintern
überwinterte,überwintern
glupschte,glupschen
glupsch,glupschen
glupscht,glupschen
glupsche,glupschen
geglupscht,glupschen
glupschst,glupschen
glupscht,glupschen
glupschte,glupschen
entmietete,entmieten
entmiete,entmieten
entmietet,entmieten
entmiete,entmieten
entmietet,entmieten
entmietest,entmieten
entmietet,entmieten
entmietete,entmieten
hülfe nach,nachhelfen
hilf nach,nachhelfen
helft nach,nachhelfen
helfe nach,nachhelfen
nachgeholfen,nachhelfen
hilfst nach,nachhelfen
hilft nach,nachhelfen
half nach,nachhelfen
schleifte,schleifen
schleife,schleifen
schleift,schleifen
schleife,schleifen
geschleift,schleifen
schleifst,schleifen
schleift,schleifen
schleifte,schleifen
blickte entlang,entlangblicken
blick entlang,entlangblicken
blickt entlang,entlangblicken
blicke entlang,entlangblicken
entlanggeblickt,entlangblicken
blickst entlang,entlangblicken
blickt entlang,entlangblicken
blickte entlang,entlangblicken
beeinflusste,beeinflussen
beeinflusse,beeinflussen
beeinflusst,beeinflussen
beeinflusse,beeinflussen
beeinflusst,beeinflussen
beeinflusst,beeinflussen
beeinflusst,beeinflussen
beeinflusste,beeinflussen
vaporisierte,vaporisieren
vaporisiere,vaporisieren
vaporisiert,vaporisieren
vaporisiere,vaporisieren
vaporisiert,vaporisieren
vaporisierst,vaporisieren
vaporisiert,vaporisieren
vaporisierte,vaporisieren
produzierte,produzieren
produzier,produzieren
produziert,produzieren
produziere,produzieren
produziert,produzieren
produzierst,produzieren
produziert,produzieren
produzierte,produzieren
heckte,hecken
heck,hecken
heckt,hecken
hecke,hecken
geheckt,hecken
heckst,hecken
heckt,hecken
heckte,hecken
inspirierte,inspirieren
inspiriere,inspirieren
inspiriert,inspirieren
inspiriere,inspirieren
inspiriert,inspirieren
inspirierst,inspirieren
inspiriert,inspirieren
inspirierte,inspirieren
beelendete,beelenden
beelend,beelenden
beelendet,beelenden
beelende,beelenden
beelendet,beelenden
beelendest,beelenden
beelendet,beelenden
beelendete,beelenden
studierte,studieren
studier,studieren
studiert,studieren
studiere,studieren
studiert,studieren
studierst,studieren
studiert,studieren
studierte,studieren
degorgierte,degorgieren
degorgiere,degorgieren
degorgiert,degorgieren
degorgiere,degorgieren
degorgiert,degorgieren
degorgierst,degorgieren
degorgiert,degorgieren
degorgierte,degorgieren
erborgte,erborgen
erborg,erborgen
erborgt,erborgen
erborge,erborgen
erborgt,erborgen
erborgst,erborgen
erborgt,erborgen
erborgte,erborgen
arbeitete ab,abarbeiten
arbeite ab,abarbeiten
arbeitet ab,abarbeiten
arbeite ab,abarbeiten
abgearbeitet,abarbeiten
arbeitest ab,abarbeiten
arbeitet ab,abarbeiten
arbeitete ab,abarbeiten
moderierte an,anmoderieren
moderier an,anmoderieren
moderiert an,anmoderieren
moderiere an,anmoderieren
anmoderiert,anmoderieren
moderierst an,anmoderieren
moderiert an,anmoderieren
moderierte an,anmoderieren
verhedderte,verheddern
verheddere,verheddern
verheddert,verheddern
verheddere,verheddern
verheddert,verheddern
verhedderst,verheddern
verheddert,verheddern
verhedderte,verheddern
wuppte,wuppen
wupp,wuppen
wuppt,wuppen
wuppe,wuppen
gewuppt,wuppen
wuppst,wuppen
wuppt,wuppen
wuppte,wuppen
zündete,zünden
zünd,zünden
zündet,zünden
zünde,zünden
gezündet,zünden
zündest,zünden
zündet,zünden
zündete,zünden
schillerte,schillern
schillere,schillern
schillert,schillern
schillere,schillern
geschillert,schillern
schillerst,schillern
schillert,schillern
schillerte,schillern
lustwandelte,lustwandeln
lustwandle,lustwandeln
lustwandelt,lustwandeln
lustwandle,lustwandeln
lustgewandelt,lustwandeln
lustwandelst,lustwandeln
lustwandelt,lustwandeln
lustwandelte,lustwandeln
botschte,botschen
botsche,botschen
botscht,botschen
botsche,botschen
gebotscht,botschen
botschst,botschen
botscht,botschen
botschte,botschen
lockerte,lockern
lockere,lockern
lockert,lockern
lockere,lockern
gelockert,lockern
lockerst,lockern
lockert,lockern
lockerte,lockern
fastete,fasten
fast,fasten
fastet,fasten
faste,fasten
gefastet,fasten
fastest,fasten
fastet,fasten
fastete,fasten
stieße zusammen,zusammenstoßen
stoße zusammen,zusammenstoßen
stoßt zusammen,zusammenstoßen
stoße zusammen,zusammenstoßen
zusammengestoßen,zusammenstoßen
stößt zusammen,zusammenstoßen
stößt zusammen,zusammenstoßen
stieß zusammen,zusammenstoßen
pokulierte,pokulieren
pokulier,pokulieren
pokuliert,pokulieren
pokuliere,pokulieren
pokuliert,pokulieren
pokulierst,pokulieren
pokuliert,pokulieren
pokulierte,pokulieren
balsamierte,balsamieren
balsamiere,balsamieren
balsamiert,balsamieren
balsamiere,balsamieren
balsamiert,balsamieren
balsamierst,balsamieren
balsamiert,balsamieren
balsamierte,balsamieren
bereicherte,bereichern
bereichere,bereichern
bereichert,bereichern
bereichere,bereichern
bereichert,bereichern
bereicherst,bereichern
bereichert,bereichern
bereicherte,bereichern
stände auf,aufstehen
steh auf,aufstehen
steht auf,aufstehen
stehe auf,aufstehen
aufgestanden,aufstehen
stehst auf,aufstehen
steht auf,aufstehen
stand auf,aufstehen
explodierte,explodieren
explodier,explodieren
explodiert,explodieren
explodiere,explodieren
explodiert,explodieren
explodierst,explodieren
explodiert,explodieren
explodierte,explodieren
verpestete,verpesten
verpeste,verpesten
verpestet,verpesten
verpeste,verpesten
verpestet,verpesten
verpestest,verpesten
verpestet,verpesten
verpestete,verpesten
beteuerte,beteuern
beteuere,beteuern
beteuert,beteuern
beteuere,beteuern
beteuert,beteuern
beteuerst,beteuern
beteuert,beteuern
beteuerte,beteuern
täuschte,täuschen
täusche,täuschen
täuscht,täuschen
täusche,täuschen
getäuscht,täuschen
täuschst,täuschen
täuscht,täuschen
täuschte,täuschen
codete,coden
code,coden
codet,coden
code,coden
gecodet,coden
codest,coden
codet,coden
codete,coden
stimmte bei,beistimmen
stimm bei,beistimmen
stimmt bei,beistimmen
stimme bei,beistimmen
beigestimmt,beistimmen
stimmst bei,beistimmen
stimmt bei,beistimmen
stimmte bei,beistimmen
ließe ran,ranlassen
lasse ran,ranlassen
lasst ran,ranlassen
lasse ran,ranlassen
rangelassen,ranlassen
lässt ran,ranlassen
lässt ran,ranlassen
ließ ran,ranlassen
verunmöglichte,verunmöglichen
verunmögliche,verunmöglichen
verunmöglicht,verunmöglichen
verunmögliche,verunmöglichen
verunmöglicht,verunmöglichen
verunmöglichst,verunmöglichen
verunmöglicht,verunmöglichen
verunmöglichte,verunmöglichen
schachtelte ineinander,ineinanderschachteln
schachtle ineinander,ineinanderschachteln
schachtelt ineinander,ineinanderschachteln
schachtle ineinander,ineinanderschachteln
ineinandergeschachtelt,ineinanderschachteln
schachtelst ineinander,ineinanderschachteln
schachtelt ineinander,ineinanderschachteln
schachtelte ineinander,ineinanderschachteln
funkelte,funkeln
funkle,funkeln
funkelt,funkeln
funkle,funkeln
gefunkelt,funkeln
funkelst,funkeln
funkelt,funkeln
funkelte,funkeln
verästelte,verästeln
verästele,verästeln
verästelt,verästeln
verästle,verästeln
verästelt,verästeln
verästelst,verästeln
verästelt,verästeln
verästelte,verästeln
beflutete,befluten
beflut,befluten
beflutet,befluten
beflute,befluten
beflutet,befluten
beflutest,befluten
beflutet,befluten
beflutete,befluten
führe herüber,herüberfahren
fahr herüber,herüberfahren
fahrt herüber,herüberfahren
fahre herüber,herüberfahren
herübergefahren,herüberfahren
fährst herüber,herüberfahren
fährt herüber,herüberfahren
fuhr herüber,herüberfahren
verhunzte,verhunzen
verhunz,verhunzen
verhunzt,verhunzen
verhunze,verhunzen
verhunzt,verhunzen
verhunzt,verhunzen
verhunzt,verhunzen
verhunzte,verhunzen
sättigte,sättigen
sättige,sättigen
sättigt,sättigen
sättige,sättigen
gesättigt,sättigen
sättigst,sättigen
sättigt,sättigen
sättigte,sättigen
benagte,benagen
benag,benagen
benagt,benagen
benage,benagen
benagt,benagen
benagst,benagen
benagt,benagen
benagte,benagen
artete ab,abarten
arte ab,abarten
artet ab,abarten
arte ab,abarten
abgeartet,abarten
artest ab,abarten
artet ab,abarten
artete ab,abarten
leuchtete ein,einleuchten
eingeleuchtet,einleuchten
leuchtet ein,einleuchten
leuchtete ein,einleuchten
schupste,schupsen
schups,schupsen
schupst,schupsen
schupse,schupsen
geschupst,schupsen
schupst,schupsen
schupst,schupsen
schupste,schupsen
beaugapfelte,beaugapfeln
beaugapfel,beaugapfeln
beaugapfelt,beaugapfeln
beaugapfele,beaugapfeln
beaugapfelt,beaugapfeln
beaugapfelst,beaugapfeln
beaugapfelt,beaugapfeln
beaugapfelte,beaugapfeln
komplimentierte,komplimentieren
komplimentiere,komplimentieren
komplimentiert,komplimentieren
komplimentiere,komplimentieren
komplimentiert,komplimentieren
komplimentierst,komplimentieren
komplimentiert,komplimentieren
komplimentierte,komplimentieren
entwöhnte,entwöhnen
entwöhne,entwöhnen
entwöhnt,entwöhnen
entwöhne,entwöhnen
entwöhnt,entwöhnen
entwöhnst,entwöhnen
entwöhnt,entwöhnen
entwöhnte,entwöhnen
hielte bereit,bereithalten
halt bereit,bereithalten
haltet bereit,bereithalten
halte bereit,bereithalten
bereitgehalten,bereithalten
hältst bereit,bereithalten
hält bereit,bereithalten
hielt bereit,bereithalten
verunzierte,verunzieren
verunzier,verunzieren
verunziert,verunzieren
verunziere,verunzieren
verunziert,verunzieren
